150,20,309,20,
185,20,291,20,
221,20,276,20,
211,20,233,20,
183,20,232,20,
181,20,208,20,
204,20,263,20,
237,20,268,20,
237,20,262,20,
263,20,271,20,
270,20,250,20,
270,20,169,20,
283,20,148,20,
276,20,121,20,
272,20,156,20,
220,20,243,20,
197,20,259,20,
223,20,259,20,
241,20,175,20,
267,20,157,20,
284,20,170,20,
229,20,228,20,
199,20,212,20,
246,20,210,20,
249,20,230,20,
249,20,212,20,
244,20,197,20,
169,20,238,20,
167,20,252,20,
157,20,289,20,
104,20,265,20,
105,20,199,20,
196,20,182,20,
252,20,147,20,
299,20,192,20,
286,20,219,20,
270,20,190,20,
234,20,202,20,
221,20,182,20,
198,20,173,20,
169,20,183,20,
161,20,194,20,
154,20,214,20,
114,20,201,20,
123,20,210,20,
199,20,208,20,
217,20,227,20,
188,20,289,20,
174,20,297,20,
158,20,313,20,
166,20,353,20,
173,20,363,20,
150,20,393,20,
202,20,430,20,
227,20,515,20,
181,20,522,20,
175,0,601,20,
204,0,608,20,
228,0,647,20,
211,0,672,20,
179,0,700,20,
189,0,682,20,
209,0,668,20,
195,0,651,20,
192,0,636,20,
177,0,621,20,
181,20,579,20,
200,20,543,20,
225,20,529,20,
267,20,516,20,
211,20,482,20,
143,20,483,20,
150,20,525,20,
220,20,536,20,
245,20,552,20,
235,0,607,20,
217,0,611,20,
188,0,665,20,
167,0,627,20,
173,0,644,20,
215,0,642,20,
222,0,625,20,
237,20,530,20,
188,20,422,20,
202,20,381,20,
182,20,342,20,
198,20,280,20,
172,20,284,20,
164,20,298,20,
116,20,327,20,
163,20,355,20,
216,20,370,20,
176,20,374,20,
213,20,307,20,
231,20,317,20,
189,20,286,20,
234,20,373,20,
281,20,393,20,
268,20,360,20,
255,20,368,20,
192,20,384,20,
220,20,386,20,
234,20,370,20,
197,20,393,20,
202,20,372,20,
191,20,408,20,
198,20,417,20,
218,20,417,20,
238,20,351,20,
265,20,397,20,
246,20,454,20,
176,20,462,20,
198,20,470,20,
191,20,527,20,
182,20,581,20,
160,0,606,20,
71,0,617,20,
60,0,638,20,
63,0,651,20,
109,0,661,20,
179,0,663,20,
243,0,672,20,
263,0,646,20,
167,20,566,20,
121,20,473,20,
147,20,422,20,
176,20,363,20,
230,20,340,20,
216,20,332,20,
228,20,333,20,
197,20,326,20,
228,20,403,20,
235,20,438,20,
227,20,457,20,
172,20,502,20,
166,20,519,20,
208,20,575,20,
228,0,601,20,
196,0,623,20,
204,0,629,20,
214,0,671,20,
194,0,644,20,
212,0,645,20,
222,0,637,20,
234,0,606,20,
203,20,533,20,
208,20,470,20,
200,20,453,20,
235,20,456,20,
187,20,443,20,
197,20,444,20,
181,20,466,20,
197,20,550,20,
236,0,645,20,
183,20,596,20,
188,0,615,20,
194,0,641,20,
211,0,667,20,
218,0,689,20,
200,0,738,20,
226,-20,751,20,
251,0,735,20,
259,0,677,20,
262,0,614,20,
276,20,562,20,
262,20,546,20,
242,20,530,20,
239,20,519,20,
193,20,529,20,
161,20,511,20,
193,20,537,20,
237,20,577,20,
255,0,668,20,
249,0,701,20,
275,0,696,20,
250,0,680,20,
225,0,680,20,
218,0,682,20,
223,0,674,20,
210,0,653,20,
229,0,616,20,
231,0,616,20,
234,0,603,20,
210,20,577,20,
197,20,544,20,
207,20,518,20,
173,20,498,20,
176,20,480,20,
199,20,477,20,
221,20,509,20,
195,20,589,20,
200,0,661,20,
200,0,675,20,
161,0,692,20,
178,0,700,20,
171,0,686,20,
186,0,670,20,
218,0,637,20,
231,0,620,20,
239,20,594,20,
246,20,559,20,
230,20,516,20,
200,20,509,20,
178,20,509,20,
189,20,545,20,
195,0,617,20,
253,0,628,20,
252,0,665,20,
240,0,682,20,
259,0,671,20,
234,0,668,20,
214,0,651,20,
196,0,627,20,
199,20,593,20,
189,20,572,20,
167,20,551,20,
140,20,566,20,
145,20,578,20,
142,20,584,20,
160,20,597,20,
156,0,620,20,
176,0,679,20,
147,0,689,20,
163,0,661,20,
200,0,694,20,
223,0,706,20,
238,0,684,20,
226,0,645,20,
202,0,626,20,
191,0,608,20,
224,20,574,20,
219,20,569,20,
196,20,566,20,
164,20,559,20,
100,20,528,20,
111,20,515,20,
130,20,507,20,
159,20,579,20,
150,0,646,20,
149,0,656,20,
153,0,675,20,
136,0,703,20,
145,0,679,20,
129,0,681,20,
137,0,683,20,
130,0,655,20,
138,0,628,20,
132,0,603,20,
155,20,592,20,
191,20,599,20,
215,0,606,20,
197,20,597,20,
194,0,602,20,
217,0,602,20,
219,0,617,20,
211,0,625,20,
191,0,621,20,
173,0,625,20,
182,0,617,20,
181,0,618,20,
184,20,584,20,
187,20,549,20,
187,20,521,20,
174,20,516,20,
195,20,486,20,
189,20,498,20,
186,20,544,20,
180,20,583,20,
193,0,630,20,
145,0,643,20,
211,0,662,20,
193,0,667,20,
210,0,675,20,
171,0,638,20,
167,0,613,20,
163,0,632,20,
183,0,691,20,
174,0,739,20,
177,-20,770,20,
185,-20,765,20,
178,0,654,20,
197,20,535,20,
182,20,506,20,
159,20,522,20,
170,20,502,20,
192,20,499,20,
167,20,461,20,
128,20,486,20,
136,20,523,20,
118,20,583,20,
173,0,612,20,
165,0,638,20,
148,0,661,20,
182,0,647,20,
177,0,637,20,
208,0,613,20,
241,0,605,20,
241,0,604,20,
235,0,625,20,
218,0,630,20,
251,0,617,20,
189,0,617,20,
227,0,602,20,
234,20,560,20,
224,20,527,20,
249,20,496,20,
252,20,492,20,
251,20,474,20,
229,20,472,20,
190,20,512,20,
196,20,597,20,
212,0,639,20,
179,0,677,20,
135,0,659,20,
134,0,676,20,
192,0,698,20,
195,0,682,20,
226,0,660,20,
255,0,651,20,
253,0,620,20,
255,20,585,20,
191,20,543,20,
168,20,528,20,
141,20,501,20,
134,20,488,20,
121,20,504,20,
115,20,560,20,
133,0,608,20,
147,0,616,20,
163,0,655,20,
178,0,637,20,
149,0,655,20,
149,0,673,20,
172,0,649,20,
195,0,632,20,
221,0,606,20,
217,20,576,20,
225,20,542,20,
188,20,510,20,
160,20,493,20,
134,20,510,20,
83,20,485,20,
109,20,522,20,
115,20,574,20,
161,0,639,20,
215,0,650,20,
214,0,658,20,
215,0,677,20,
202,0,706,20,
201,0,693,20,
199,0,652,20,
211,0,628,20,
199,0,618,20,
189,20,596,20,
143,20,581,20,
134,20,565,20,
119,20,563,20,
145,20,559,20,
158,20,566,20,
178,20,590,20,
192,0,615,20,
138,0,618,20,
133,0,648,20,
90,0,673,20,
106,0,650,20,
122,0,637,20,
144,0,614,20,
149,20,584,20,
161,20,549,20,
171,20,525,20,
164,20,493,20,
186,20,553,20,
193,20,568,20,
212,20,581,20,
200,0,700,20,
196,0,706,20,
201,0,645,20,
175,0,631,20,
211,0,640,20,
193,0,641,20,
199,0,630,20,
202,0,610,20,
228,20,586,20,
227,20,564,20,
230,20,523,20,
241,20,513,20,
229,20,487,20,
241,20,493,20,
212,20,548,20,
233,20,555,20,
189,0,625,20,
174,0,608,20,
174,0,678,20,
199,0,686,20,
190,0,673,20,
170,0,666,20,
197,0,611,20,
202,20,597,20,
199,20,546,20,
208,20,513,20,
168,20,490,20,
161,20,479,20,
138,20,474,20,
175,20,484,20,
235,20,513,20,
255,20,558,20,
238,20,563,20,
234,0,631,20,
257,20,582,20,
243,0,610,20,
230,0,622,20,
219,0,628,20,
212,0,630,20,
230,0,613,20,
280,20,596,20,
308,20,545,20,
291,20,499,20,
259,20,457,20,
243,20,450,20,
230,20,469,20,
210,20,442,20,
212,20,466,20,
195,20,545,20,
139,0,601,20,
203,0,606,20,
212,0,635,20,
212,0,716,20,
193,0,645,20,
173,20,527,20,
196,20,459,20,
213,20,433,20,
233,20,399,20,
220,20,384,20,
211,20,412,20,
193,20,404,20,
172,20,426,20,
162,20,422,20,
169,20,403,20,
164,20,427,20,
175,20,478,20,
184,20,538,20,
172,0,603,20,
165,0,623,20,
204,0,662,20,
183,0,662,20,
186,0,660,20,
185,0,647,20,
178,0,606,20,
170,20,549,20,
165,20,493,20,
164,20,462,20,
186,20,435,20,
176,20,422,20,
158,20,443,20,
196,20,490,20,
234,0,633,20,
257,0,614,20,
257,0,607,20,
246,0,639,20,
236,0,608,20,
242,20,570,20,
232,20,525,20,
210,20,475,20,
192,20,429,20,
162,20,399,20,
163,20,382,20,
156,20,397,20,
163,20,456,20,
209,20,512,20,
209,20,561,20,
196,20,592,20,
249,0,625,20,
225,0,650,20,
254,0,655,20,
274,0,652,20,
284,0,661,20,
289,0,659,20,
308,0,631,20,
318,20,593,20,
304,20,569,20,
264,20,525,20,
275,20,477,20,
244,20,481,20,
245,20,483,20,
219,20,530,20,
174,20,590,20,
234,0,624,20,
254,0,636,20,
299,0,637,20,
300,0,643,20,
230,0,661,20,
225,0,632,20,
255,0,614,20,
252,20,573,20,
260,20,538,20,
240,20,516,20,
222,20,472,20,
238,20,436,20,
244,20,451,20,
248,20,502,20,
236,20,433,20,
277,20,595,20,
259,0,621,20,
229,0,625,20,
240,0,644,20,
219,0,656,20,
236,0,651,20,
221,0,662,20,
208,0,653,20,
213,0,618,20,
224,20,599,20,
239,20,559,20,
245,20,537,20,
243,20,524,20,
280,20,495,20,
316,20,496,20,
319,20,558,20,
306,20,591,20,
266,0,618,20,
253,0,630,20,
209,0,643,20,
199,0,664,20,
207,0,651,20,
228,0,662,20,
265,0,664,20,
254,0,654,20,
225,0,624,20,
234,0,627,20,
254,0,619,20,
248,20,584,20,
251,20,564,20,
263,20,545,20,
264,20,511,20,
245,20,481,20,
241,20,486,20,
239,20,465,20,
234,20,535,20,
266,20,592,20,
240,0,618,20,
221,0,635,20,
232,0,647,20,
240,0,656,20,
244,0,649,20,
250,0,683,20,
252,0,672,20,
232,0,644,20,
211,0,649,20,
201,0,611,20,
185,20,590,20,
176,20,598,20,
173,20,559,20,
161,20,528,20,
168,20,509,20,
213,20,517,20,
237,20,518,20,
243,20,558,20,
247,0,613,20,
256,0,639,20,
308,0,619,20,
299,20,596,20,
287,0,604,20,
262,20,598,20,
256,20,578,20,
252,20,572,20,
259,20,568,20,
246,20,564,20,
260,20,553,20,
257,20,595,20,
237,0,642,20,
205,0,639,20,
181,0,615,20,
153,0,651,20,
127,0,646,20,
133,0,637,20,
121,0,627,20,
139,20,595,20,
147,20,548,20,
165,20,526,20,
197,20,494,20,
212,20,474,20,
230,20,447,20,
245,20,406,20,
250,20,393,20,
276,20,405,20,
284,20,455,20,
279,20,490,20,
232,20,482,20,
204,20,546,20,
190,20,555,20,
221,0,616,20,
238,0,629,20,
236,0,646,20,
219,0,643,20,
204,0,627,20,
191,20,585,20,
183,20,543,20,
202,20,478,20,
204,20,451,20,
180,20,423,20,
197,20,435,20,
196,20,446,20,
174,20,443,20,
134,20,398,20,
136,20,413,20,
166,20,476,20,
238,20,524,20,
497,20,532,20,
692,20,583,0,
679,0,624,0,
890,90,658,-20,
916,90,416,-20,
706,20,223,0,
754,90,178,-20,
754,90,167,-20,
752,90,213,-20,
758,90,228,-20,
744,20,224,0,
774,90,243,-20,
760,90,207,-20,
764,90,171,-20,
747,20,169,0,
752,90,199,-20,
736,20,200,0,
755,90,174,-20,
750,90,251,-20,
750,90,207,-20,
758,90,146,-20,
705,20,154,0,
896,90,241,-20,
693,20,295,0,
627,20,205,0,
445,20,244,20,
227,20,264,20,
209,20,282,20,
317,20,162,20,
291,20,204,20,
331,20,247,20,
309,20,254,20,
284,20,248,20,
259,20,220,20,
230,20,194,20,
198,20,140,20,
183,20,89,20,
139,20,123,20,
139,20,143,20,
175,20,157,20,
76,20,212,20,
80,20,224,20,
127,20,203,20,
158,20,179,20,
166,20,111,20,
189,20,84,20,
213,20,90,20,
229,20,123,20,
206,20,152,20,
194,20,222,20,
164,20,216,20,
141,20,226,20,
169,20,210,20,
221,20,138,20,
241,20,137,20,
222,20,106,20,
174,20,97,20,
191,20,136,20,
200,20,179,20,
125,20,186,20,
128,20,179,20,
209,20,189,20,
257,20,236,20,
249,20,195,20,
222,20,160,20,
201,20,233,20,
168,20,173,20,
179,20,210,20,
132,20,183,20,
153,20,189,20,
176,20,160,20,
187,20,177,20,
163,20,217,20,
173,20,221,20,
126,20,220,20,
103,20,249,20,
89,20,263,20,
114,20,283,20,
109,20,269,20,
126,20,158,20,
152,20,173,20,
235,20,255,20,
217,20,186,20,
184,20,283,20,
234,20,388,20,
204,20,487,20,
175,20,480,20,
136,0,640,20,
175,0,722,20,
257,0,667,20,
239,20,333,20,
211,20,228,20,
210,20,221,20,
207,20,228,20,
190,20,239,20,
166,20,247,20,
197,20,219,20,
312,20,258,20,
361,20,246,20,
439,20,218,20,
565,20,243,20,
640,20,236,0,
685,20,244,0,
696,20,226,0,
713,20,226,0,
730,20,306,0,
734,20,254,0,
724,20,261,0,
692,20,262,0,
648,20,262,0,
616,20,271,0,
613,20,269,0,
594,20,270,20,
618,20,248,0,
616,20,245,0,
612,20,271,0,
656,20,266,0,
711,20,249,0,
734,20,234,0,
725,20,275,0,
703,20,305,0,
670,20,250,0,
622,20,239,0,
539,20,284,20,
472,20,300,20,
450,20,301,20,
431,20,297,20,
386,20,285,20,
425,20,213,20,
464,20,226,20,
490,20,237,20,
494,20,301,20,
576,20,305,20,
630,20,311,0,
659,20,290,0,
653,20,322,0,
663,20,299,0,
675,20,300,0,
647,20,267,0,
597,20,252,20,
601,20,262,0,
570,20,278,20,
535,20,227,20,
543,20,165,20,
579,20,179,20,
618,20,231,0,
640,20,206,0,
638,20,226,0,
634,20,238,0,
613,20,254,0,
572,20,211,20,
524,20,190,20,
478,20,235,20,
446,20,287,20,
435,20,284,20,
433,20,295,20,
484,20,282,20,
490,20,266,20,
511,20,250,20,
538,20,229,20,
569,20,251,20,
550,20,253,20,
618,20,220,0,
614,20,198,0,
627,20,177,0,
648,20,166,0,
605,20,211,0,
571,20,195,20,
527,20,183,20,
472,20,195,20,
432,20,232,20,
417,20,175,20,
419,20,160,20,
482,20,161,20,
478,20,171,20,
482,20,162,20,
503,20,144,20,
502,20,169,20,
522,20,201,20,
538,20,236,20,
547,20,260,20,
569,20,292,20,
561,20,262,20,
585,20,248,20,
605,20,233,0,
660,20,207,0,
660,20,175,0,
681,20,173,0,
650,20,243,0,
632,20,231,0,
604,20,205,0,
556,20,192,20,
503,20,205,20,
457,20,205,20,
462,20,189,20,
510,20,177,20,
556,20,182,20,
592,20,143,20,
600,90,112,-20,
768,90,129,-20,
716,20,169,0,
682,20,175,0,
628,20,186,0,
581,20,199,20,
523,20,228,20,
518,20,278,20,
453,20,303,20,
492,20,280,20,
570,20,279,20,
626,20,271,0,
660,20,292,0,
689,20,340,0,
700,20,331,0,
729,20,299,0,
727,20,281,0,
719,20,267,0,
734,20,242,0,
718,20,236,0,
712,20,292,0,
709,20,278,0,
678,20,282,0,
639,20,293,0,
804,90,297,-20,
920,90,322,-20,
926,90,335,-20,
702,20,290,0,
656,20,245,0,
659,20,258,0,
683,20,246,0,
653,20,295,0,
714,20,229,0,
607,20,241,0,
628,20,248,0,
646,20,257,0,
532,20,252,20,
527,20,256,20,
635,20,218,0,
627,20,222,0,
565,20,216,20,
554,20,206,20,
527,20,241,20,
558,20,237,20,
607,20,196,0,
653,20,173,0,
671,20,196,0,
690,20,189,0,
705,20,183,0,
675,20,190,0,
635,20,237,0,
585,20,265,20,
606,20,269,0,
635,20,285,0,
584,20,286,20,
523,20,258,20,
490,20,289,20,
429,20,319,20,
383,20,314,20,
414,20,323,20,
447,20,250,20,
530,20,255,20,
567,20,240,20,
594,20,287,20,
591,20,312,20,
646,20,246,0,
664,20,257,0,
671,20,257,0,
713,20,241,0,
678,20,255,0,
642,20,265,0,
602,20,247,0,
576,20,237,20,
548,20,234,20,
507,20,224,20,
499,20,261,20,
520,20,261,20,
551,20,271,20,
587,20,237,20,
595,20,233,20,
613,20,205,0,
608,20,182,0,
599,20,153,20,
606,20,128,0,
588,20,161,20,
594,20,193,20,
545,20,240,20,
524,20,223,20,
537,20,203,20,
567,20,169,20,
531,20,161,20,
555,20,191,20,
528,20,174,20,
538,20,174,20,
575,20,169,20,
590,20,162,20,
596,20,180,20,
572,20,202,20,
577,20,203,20,
562,20,202,20,
568,20,235,20,
565,20,240,20,
524,20,189,20,
530,20,219,20,
513,20,274,20,
509,20,260,20,
516,20,258,20,
521,20,253,20,
533,20,255,20,
513,20,234,20,
462,20,238,20,
436,20,251,20,
433,20,214,20,
406,20,220,20,
376,20,271,20,
372,20,268,20,
351,20,287,20,
336,20,301,20,
344,20,269,20,
306,20,200,20,
284,20,152,20,
261,20,186,20,
237,20,164,20,
240,20,129,20,
266,20,143,20,
296,20,112,20,
274,20,158,20,
278,20,158,20,
287,20,226,20,
301,20,238,20,
250,20,225,20,
231,20,243,20,
200,20,240,20,
163,20,219,20,
204,20,237,20,
218,20,256,20,
202,20,256,20,
225,20,277,20,
211,20,227,20,
227,20,236,20,
252,20,222,20,
246,20,257,20,
257,20,244,20,
238,20,254,20,
228,20,254,20,
209,20,230,20,
188,20,236,20,
193,20,215,20,
210,20,203,20,
206,20,208,20,
201,20,207,20,
218,20,167,20,
204,20,165,20,
169,20,235,20,
142,20,279,20,
109,20,371,20,
133,20,454,20,
118,20,536,20,
141,20,598,20,
162,0,632,20,
166,0,638,20,
200,0,656,20,
197,0,698,20,
178,0,695,20,
177,0,701,20,
159,0,695,20,
143,0,708,20,
134,0,719,20,
145,-20,776,20,
135,-20,754,20,
143,0,671,20,
159,0,659,20,
173,0,617,20,
193,20,569,20,
214,20,578,20,
220,20,593,20,
208,-20,600,20,
212,20,563,20,
239,20,580,20,
238,20,585,20,
208,20,563,20,
194,20,559,20,
216,20,546,20,
228,20,587,20,
213,0,657,20,
193,0,647,20,
241,0,665,20,
208,0,673,20,
195,0,656,20,
207,0,651,20,
223,0,635,20,
223,0,613,20,
207,20,571,20,
207,20,541,20,
223,20,558,20,
194,20,498,20,
188,20,478,20,
242,20,469,20,
193,20,524,20,
247,20,566,20,
230,20,565,20,
221,20,594,20,
218,0,601,20,
222,0,655,20,
203,0,738,20,
203,-20,818,20,
212,0,727,20,
188,0,672,20,
197,0,639,20,
179,0,613,20,
177,20,585,20,
180,20,568,20,
210,20,534,20,
182,20,509,20,
182,20,525,20,
195,20,521,20,
193,20,543,20,
155,0,608,20,
155,0,607,20,
138,0,653,20,
149,0,678,20,
164,0,655,20,
166,0,651,20,
170,0,615,20,
183,20,574,20,
222,20,524,20,
255,20,495,20,
226,20,480,20,
235,20,483,20,
224,20,537,20,
217,20,532,20,
214,20,532,20,
243,20,575,20,
264,20,578,20,
243,0,613,20,
259,0,646,20,
281,0,672,20,
251,0,681,20,
238,0,671,20,
248,0,685,20,
248,0,684,20,
243,0,662,20,
262,0,636,20,
303,0,612,20,
274,20,594,20,
232,20,576,20,
221,20,571,20,
203,20,591,20,
199,20,547,20,
224,20,554,20,
201,20,577,20,
184,0,606,20,
200,0,642,20,
164,0,648,20,
171,0,653,20,
175,0,643,20,
182,0,605,20,
182,20,562,20,
172,20,522,20,
157,20,455,20,
157,20,441,20,
158,20,473,20,
161,20,495,20,
177,20,516,20,
208,20,571,20,
212,20,574,20,
160,20,598,20,
174,0,643,20,
210,0,670,20,
213,0,670,20,
201,0,679,20,
210,0,663,20,
200,0,647,20,
181,0,620,20,
166,20,586,20,
167,20,529,20,
190,20,482,20,
216,20,458,20,
224,20,461,20,
250,20,494,20,
249,20,524,20,
254,20,538,20,
294,20,526,20,
266,20,557,20,
277,20,544,20,
209,20,570,20,
163,20,585,20,
162,20,590,20,
156,0,620,20,
161,0,640,20,
133,0,658,20,
160,0,649,20,
166,0,615,20,
174,20,569,20,
171,20,513,20,
182,20,455,20,
169,20,444,20,
210,20,463,20,
213,20,464,20,
209,20,491,20,
189,20,564,20,
172,20,552,20,
187,20,545,20,
173,20,571,20,
192,20,577,20,
225,20,583,20,
250,0,604,20,
234,0,635,20,
222,0,633,20,
201,0,638,20,
185,0,631,20,
197,20,594,20,
189,20,576,20,
177,20,537,20,
176,20,522,20,
162,20,511,20,
165,20,511,20,
140,20,547,20,
117,20,571,20,
128,20,592,20,
149,20,558,20,
148,20,523,20,
158,20,595,20,
203,-20,600,20,
195,0,679,20,
190,0,687,20,
197,0,679,20,
176,0,648,20,
138,0,614,20,
113,20,586,20,
106,20,565,20,
120,20,525,20,
153,20,502,20,
162,20,499,20,
181,20,512,20,
182,20,548,20,
195,0,606,20,
172,20,597,20,
187,0,626,20,
183,0,613,20,
190,0,631,20,
241,0,609,20,
214,0,604,20,
194,20,599,20,
210,20,593,20,
186,20,557,20,
176,20,478,20,
170,20,476,20,
169,20,465,20,
185,20,502,20,
206,20,533,20,
208,20,563,20,
139,20,552,20,
157,20,569,20,
194,0,602,20,
201,20,598,20,
167,0,612,20,
174,0,619,20,
123,0,614,20,
135,20,582,20,
204,20,590,20,
211,20,588,20,
253,20,576,20,
228,20,562,20,
201,20,560,20,
218,20,577,20,
224,-20,600,20,
210,20,502,20,
179,20,527,20,
162,20,574,20,
159,20,570,20,
193,20,575,20,
236,20,581,20,
216,20,589,20,
203,20,585,20,
160,0,606,20,
148,0,627,20,
125,0,632,20,
140,0,644,20,
185,0,639,20,
191,0,632,20,
194,20,596,20,
185,20,542,20,
152,20,502,20,
127,20,459,20,
139,20,419,20,
122,20,396,20,
93,20,367,20,
127,20,391,20,
132,20,393,20,
156,20,425,20,
162,20,427,20,
228,20,437,20,
238,20,451,20,
260,20,444,20,
246,20,425,20,
270,20,409,20,
234,20,377,20,
247,20,374,20,
209,20,389,20,
208,20,441,20,
199,20,477,20,
201,20,472,20,
206,20,508,20,
200,20,518,20,
177,20,503,20,
148,20,478,20,
201,20,486,20,
178,20,459,20,
197,20,533,20,
210,20,581,20,
188,0,646,20,
187,0,699,20,
208,0,730,20,
199,-20,754,20,
184,0,708,20,
193,0,722,20,
163,0,698,20,
163,0,692,20,
144,0,689,20,
130,0,691,20,
141,0,685,20,
171,0,671,20,
184,0,666,20,
210,0,703,20,
217,0,749,20,
225,0,736,20,
230,0,694,20,
228,0,669,20,
216,0,677,20,
219,0,684,20,
210,0,680,20,
199,0,662,20,
186,0,648,20,
180,0,657,20,
174,0,683,20,
180,0,686,20,
178,0,674,20,
173,0,666,20,
169,0,665,20,
178,0,670,20,
188,0,664,20,
195,0,652,20,
180,0,637,20,
156,0,620,20,
149,0,619,20,
148,0,617,20,
147,0,605,20,
148,20,592,20,
166,20,580,20,
170,0,609,20,
186,0,610,20,
194,0,646,20,
210,0,659,20,
203,0,677,20,
183,0,681,20,
222,0,668,20,
208,0,654,20,
215,0,649,20,
215,0,626,20,
191,0,606,20,
173,-20,600,20,
176,20,544,20,
191,20,527,20,
278,20,533,20,
225,20,560,20,
204,20,556,20,
216,20,595,20,
214,0,640,20,
234,0,683,20,
161,0,695,20,
156,0,685,20,
168,0,708,20,
168,0,688,20,
173,0,679,20,
171,0,649,20,
182,0,614,20,
187,0,621,20,
200,0,625,20,
210,0,607,20,
218,0,603,20,
186,20,553,20,
172,20,517,20,
174,20,516,20,
179,20,514,20,
215,20,504,20,
237,20,524,20,
220,20,568,20,
216,0,620,20,
204,0,658,20,
150,0,666,20,
127,0,683,20,
111,0,681,20,
111,0,675,20,
96,0,685,20,
94,0,668,20,
192,0,658,20,
216,0,644,20,
227,0,627,20,
247,0,635,20,
237,0,613,20,
237,20,592,20,
233,20,594,20,
231,0,607,20,
214,0,608,20,
206,0,617,20,
223,0,636,20,
223,0,630,20,
204,0,609,20,
192,20,598,20,
189,20,593,20,
193,0,606,20,
195,0,601,20,
200,20,578,20,
208,20,590,20,
256,20,587,20,
269,20,574,20,
259,20,583,20,
238,20,596,20,
213,0,609,20,
233,0,633,20,
314,0,657,20,
279,0,663,20,
267,0,678,20,
236,0,683,20,
235,0,655,20,
237,0,627,20,
240,0,620,20,
233,0,610,20,
233,20,583,20,
266,20,562,20,
230,20,581,20,
202,20,591,20,
202,20,587,20,
197,0,604,20,
181,0,630,20,
206,0,637,20,
215,0,625,20,
241,0,640,20,
231,0,638,20,
223,0,618,20,
195,0,601,20,
173,20,599,20,
179,20,597,20,
186,0,605,20,
206,20,599,20,
230,20,568,20,
239,20,529,20,
236,20,535,20,
239,20,546,20,
208,20,547,20,
190,20,561,20,
203,0,607,20,
195,0,628,20,
220,0,648,20,
218,0,653,20,
234,0,703,20,
211,0,680,20,
199,0,647,20,
202,0,622,20,
210,0,606,20,
204,20,596,20,
205,20,591,20,
203,20,584,20,
220,0,620,20,
218,0,651,20,
203,20,597,20,
215,20,592,20,
220,0,613,20,
184,0,628,20,
141,0,612,20,
107,0,614,20,
110,0,639,20,
99,0,639,20,
116,0,631,20,
159,0,620,20,
188,20,597,20,
206,20,569,20,
226,20,558,20,
256,20,596,20,
284,0,648,20,
305,0,623,20,
313,0,633,20,
322,0,632,20,
310,0,616,20,
295,0,640,20,
282,0,661,20,
270,0,617,20,
271,20,594,20,
274,20,579,20,
276,20,576,20,
278,20,586,20,
289,20,588,20,
276,20,575,20,
221,0,649,20,
192,0,632,20,
163,0,636,20,
147,0,647,20,
122,0,674,20,
133,0,644,20,
185,0,623,20,
199,0,617,20,
206,0,612,20,
207,0,604,20,
219,0,607,20,
223,0,605,20,
228,-20,600,20,
213,20,581,20,
205,20,555,20,
191,20,554,20,
198,20,538,20,
212,20,531,20,
208,20,555,20,
219,20,593,20,
283,0,605,20,
266,0,658,20,
264,0,684,20,
294,0,684,20,
325,0,712,20,
321,0,703,20,
311,0,678,20,
301,0,656,20,
297,0,638,20,
284,0,620,20,
280,0,621,20,
272,0,628,20,
268,0,622,20,
258,-20,600,20,
247,20,568,20,
248,20,541,20,
237,20,523,20,
215,20,497,20,
217,20,485,20,
225,20,504,20,
224,20,540,20,
255,20,577,20,
246,20,586,20,
